source_row_id,latitude,longitude,lat_grid,lon_grid,acq_date,acq_time,acq_datetime,confidence_raw,satellite,instrument,daynight,osm_query_status,in_mainland_india,frp,confidence,historical_count,historical_frp_mean,historical_frp_max,persistence_days,industrial_distance,residential_distance,road_distance,frp_zscore,persistence_ratio,has_baseline,bright_ti4,bright_ti5,brightness_difference,scan,track,is_night,hour,day_of_week,near_industrial,near_agriculture,near_forest,near_residential,near_commercial,osm_queried
330,9.4007,80.457,9.4,80.46,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.23,0,0.0,0.0,0.0,0.0,,,,,0.0,False,345.83,302.17,43.65999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0
331,9.41381,80.42905,9.41,80.43,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.79,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.91,302.15,38.76000000000005,0.4,0.37,0,8,5,0,0,0,0,0,0
332,9.41477,80.45859,9.41,80.46,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.4,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.53,301.82,31.70999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0
333,9.41815,80.45808,9.42,80.46,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.08,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.11,302.01,32.10000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0
334,9.41869,80.46172,9.42,80.46,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.47,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.34,301.23,32.10999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0
335,9.62122,77.4757,9.62,77.48,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.38,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.24,297.29,32.94999999999999,0.4,0.37,0,8,5,0,0,0,0,0,0
336,9.62942,80.3325,9.63,80.33,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,2.0,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.14,299.9,32.24000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
337,9.76186,79.01588,9.76,79.02,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.74,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.28,301.89,31.389999999999986,0.38,0.36,0,8,5,0,0,0,0,0,0
338,9.76191,80.18646,9.76,80.19,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.75,297.91,43.839999999999975,0.4,0.37,0,8,5,0,0,0,0,0,0
339,9.77927,80.18752,9.78,80.19,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.52,0,1.0,4.4,4.4,1.0,,,,,1.0,True,340.77,299.6,41.16999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0
340,10.54381,79.22341,10.54,79.22,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.35,0,0.0,0.0,0.0,0.0,,,,,0.0,False,346.01,303.01,43.0,0.39,0.36,0,8,5,0,0,0,0,0,0
341,10.71104,79.432,10.71,79.43,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,6.82,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.49,306.21,35.28000000000003,0.39,0.36,0,8,5,0,0,0,0,0,0
342,10.79202,79.03259,10.79,79.03,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,10.43,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.12,304.36,35.75999999999999,0.38,0.36,0,8,5,0,0,0,0,0,0
343,10.82872,79.18511,10.83,79.19,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,2.98,0,0.0,0.0,0.0,0.0,,,,,0.0,False,346.57,300.54,46.02999999999997,0.39,0.36,0,8,5,0,0,0,0,0,0
344,10.83204,79.18459,10.83,79.18,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,2.98,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.25,301.85,30.399999999999977,0.39,0.36,0,8,5,0,0,0,0,0,0
345,10.85818,78.95408,10.86,78.95,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,4.71,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.88,304.07,37.81,0.38,0.36,0,8,5,0,0,0,0,0,0
346,10.87647,79.25341,10.88,79.25,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,2.99,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.54,304.22,34.31999999999999,0.39,0.36,0,8,5,0,0,0,0,0,0
347,10.92989,77.06577,10.93,77.07,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,3.75,1,1.0,0.93,0.93,1.0,,,,,1.0,True,339.03,308.06,30.96999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0
348,10.98545,78.22152,10.99,78.22,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,4.83,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.16,307.93,33.23000000000002,0.39,0.36,0,8,5,0,0,0,0,0,0
349,11.00525,77.1251,11.01,77.13,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,7.94,1,0.0,0.0,0.0,0.0,,,,,0.0,False,345.45,309.27,36.18000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
350,11.48627,78.88146,11.49,78.88,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,4.68,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.67,304.46,34.210000000000036,0.38,0.36,0,8,5,0,0,0,0,0,0
351,11.57037,79.64236,11.57,79.64,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,1.41,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.47,290.73,44.74000000000001,0.39,0.36,0,8,5,0,0,0,0,0,0
352,11.81176,79.62698,11.81,79.63,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.95,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.58,301.35,34.22999999999996,0.39,0.36,0,8,5,0,0,0,0,0,0
353,11.85545,78.73141,11.86,78.73,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,2.96,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.2,299.24,30.95999999999998,0.38,0.36,0,8,5,0,0,0,0,0,0
354,11.89135,78.72217,11.89,78.72,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,1.26,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.36,303.29,30.069999999999993,0.38,0.36,0,8,5,0,0,0,0,0,0
355,11.96047,78.80122,11.96,78.8,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,4.31,0,0.0,0.0,0.0,0.0,,,,,0.0,False,331.4,301.09,30.310000000000002,0.38,0.36,0,8,5,0,0,0,0,0,0
356,11.96101,78.80475,11.96,78.8,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,7.02,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.43,303.7,32.73000000000002,0.38,0.36,0,8,5,0,0,0,0,0,0
357,12.09322,79.02973,12.09,79.03,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.38,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.07,300.9,37.170000000000016,0.39,0.36,0,8,5,0,0,0,0,0,0
358,12.80918,79.95596,12.81,79.96,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,4.06,1,1.0,3.64,3.64,1.0,,,,,1.0,True,332.32,304.04,28.279999999999973,0.41,0.37,0,8,5,0,0,0,0,0,0
359,12.83815,79.94009,12.84,79.94,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,5.26,1,0.0,0.0,0.0,0.0,,,,,0.0,False,334.31,305.24,29.069999999999993,0.41,0.37,0,8,5,0,0,0,0,0,0
360,12.85665,79.94463,12.86,79.94,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,4.58,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.34,302.97,29.369999999999948,0.41,0.37,0,8,5,0,0,0,0,0,0
361,12.86005,79.94411,12.86,79.94,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,2.67,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.17,302.1,28.069999999999993,0.41,0.37,0,8,5,0,0,0,0,0,0
362,12.87172,80.07278,12.87,80.07,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,1.57,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.58,298.93,31.649999999999977,0.41,0.37,0,8,5,0,0,0,0,0,0
363,12.93002,76.32658,12.93,76.33,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,4.73,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.18,305.77,29.410000000000025,0.41,0.37,0,8,5,0,0,0,0,0,0
364,13.14227,79.26152,13.14,79.26,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,1.48,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.42,301.2,35.22000000000003,0.39,0.36,0,8,5,0,0,0,0,0,0
365,13.29584,80.0663,13.3,80.07,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,4.15,1,0.0,0.0,0.0,0.0,,,,,0.0,False,331.23,302.64,28.590000000000032,0.41,0.37,0,8,5,0,0,0,0,0,0
366,13.29621,80.06625,13.3,80.07,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,2.46,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.97,302.74,28.230000000000018,0.41,0.37,0,8,5,0,0,0,0,0,0
367,13.66856,78.35713,13.67,78.36,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,3.12,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.98,306.22,27.75999999999999,0.38,0.36,0,8,5,0,0,0,0,0,0
368,13.88681,77.37984,13.89,77.38,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,8.42,0,0.0,0.0,0.0,0.0,,,,,0.0,False,347.76,311.54,36.21999999999997,0.39,0.36,0,8,5,0,0,0,0,0,0
369,13.98457,78.95074,13.98,78.95,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,7.01,0,0.0,0.0,0.0,0.0,,,,,0.0,False,345.01,307.45,37.56,0.39,0.36,0,8,5,0,0,0,0,0,0
370,13.9938,78.45014,13.99,78.45,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,5.97,1,0.0,0.0,0.0,0.0,,,,,0.0,False,339.2,310.21,28.99000000000001,0.39,0.36,0,8,5,0,0,0,0,0,0
371,14.07302,79.44398,14.07,79.44,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,5.39,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.09,302.05,37.039999999999964,0.4,0.37,0,8,5,0,0,0,0,0,0
372,14.21456,79.22671,14.21,79.23,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,9.3,0,0.0,0.0,0.0,0.0,,,,,0.0,False,348.93,307.57,41.360000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0
373,14.2971,79.05283,14.3,79.05,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,9.37,0,0.0,0.0,0.0,0.0,,,,,0.0,False,351.03,305.22,45.809999999999945,0.39,0.36,0,8,5,0,0,0,0,0,0
374,14.46633,77.33766,14.47,77.34,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,5.56,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.22,307.13,31.090000000000032,0.39,0.36,0,8,5,0,0,0,0,0,0
375,14.52509,79.062,14.53,79.06,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,4.51,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.72,307.25,34.47000000000003,0.39,0.37,0,8,5,0,0,0,0,0,0
376,14.57245,79.93675,14.57,79.94,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,12.86,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.49,302.56,39.93000000000001,0.42,0.37,0,8,5,0,0,0,0,0,0
377,14.57326,79.93592,14.57,79.94,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,6.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.81,299.7,33.110000000000014,0.42,0.37,0,8,5,0,0,0,0,0,0
378,14.57383,79.93979,14.57,79.94,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,6.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.23,299.73,34.5,0.42,0.37,0,8,5,0,0,0,0,0,0
379,14.59007,76.56956,14.59,76.57,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,2.28,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.14,301.11,32.02999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0
380,14.66624,79.76509,14.67,79.77,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.69,305.53,32.160000000000025,0.41,0.37,0,8,5,0,0,0,0,0,0
381,14.66658,78.99778,14.67,79.0,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.54,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.44,306.16,35.27999999999997,0.39,0.37,0,8,5,0,0,0,0,0,0
382,14.68695,79.73852,14.69,79.74,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,6.04,0,0.0,0.0,0.0,0.0,,,,,0.0,False,349.33,309.32,40.00999999999999,0.41,0.37,0,8,5,0,0,0,0,0,0
383,14.69037,79.738,14.69,79.74,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,6.04,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.92,306.41,31.50999999999999,0.41,0.37,0,8,5,0,0,0,0,0,0
384,14.77525,79.79544,14.78,79.8,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,ok,True,25.68,0,0.0,0.0,0.0,0.0,,920.5,,,0.0,False,353.09,310.85,42.23999999999995,0.41,0.37,0,8,5,0,0,0,1,0,1
385,14.89181,79.23329,14.89,79.23,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,9.19,0,0.0,0.0,0.0,0.0,,,,,0.0,False,349.38,308.74,40.639999999999986,0.4,0.37,0,8,5,0,0,0,0,0,0
386,14.95491,75.19309,14.95,75.19,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,2.89,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.16,295.4,37.76000000000005,0.43,0.38,0,8,5,0,0,0,0,0,0
387,15.05285,77.10738,15.05,77.11,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.92,305.06,32.860000000000014,0.39,0.36,0,8,5,0,0,0,0,0,0
388,15.08564,77.31834,15.09,77.32,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,7.62,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.72,303.89,33.83000000000004,0.39,0.36,0,8,5,0,0,0,0,0,0
389,15.16295,78.87427,15.16,78.87,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,3.6,1,0.0,0.0,0.0,0.0,,,,,0.0,False,337.1,307.74,29.360000000000014,0.39,0.36,0,8,5,0,0,0,0,0,0
390,15.16875,76.38062,15.17,76.38,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,ok,True,5.59,1,10.0,1.606,5.97,7.0,252.1,,,2.5215279657193648,0.438,True,330.07,304.76,25.310000000000002,0.4,0.37,0,8,5,1,0,0,0,0,1
391,15.17266,76.66496,15.17,76.66,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,5.73,1,8.0,1.7925,4.86,6.0,,,,3.0948000303941727,0.107,True,335.32,305.84,29.480000000000018,0.39,0.36,0,8,5,0,0,0,0,0,0
392,15.17484,76.65714,15.17,76.66,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,3.25,1,8.0,1.7925,4.86,6.0,,,,1.1455672493459064,0.107,True,335.27,306.58,28.689999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0
393,15.17818,76.65657,15.18,76.66,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,3.25,1,29.0,2.530689655172414,8.44,16.0,,,,0.4297956394440722,0.276,True,333.69,301.98,31.70999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0
394,15.18627,76.31717,15.19,76.32,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,5.01,1,1.0,2.2,2.2,1.0,,,,,1.0,True,331.27,305.6,25.66999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0
395,15.22651,76.76752,15.23,76.77,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,8.29,0,1.0,0.8,0.8,1.0,,,,,1.0,True,338.75,306.89,31.860000000000014,0.39,0.36,0,8,5,0,0,0,0,0,0
396,15.4074,80.12518,15.41,80.13,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,6.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.46,298.97,41.48999999999995,0.43,0.38,0,8,5,0,0,0,0,0,0
397,15.45176,79.12704,15.45,79.13,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,5.98,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.13,305.39,36.74000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
398,15.54765,78.12994,15.55,78.13,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.47,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.43,303.03,35.400000000000034,0.39,0.36,0,8,5,0,0,0,0,0,0
399,15.57417,78.94083,15.57,78.94,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,3.19,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.99,303.61,29.379999999999995,0.4,0.37,0,8,5,0,0,0,0,0,0
400,15.60291,79.61507,15.6,79.62,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,6.08,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.85,302.66,36.19,0.41,0.37,0,8,5,0,0,0,0,0,0
401,15.82935,79.52122,15.83,79.52,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,9.8,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.2,305.37,34.829999999999984,0.41,0.37,0,8,5,0,0,0,0,0,0
402,15.9341,78.1999,15.93,78.2,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,2.24,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.62,297.99,32.629999999999995,0.39,0.36,0,8,5,0,0,0,0,0,0
403,15.9781,78.4109,15.98,78.41,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.85,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.76,302.36,32.39999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0
404,16.18071,75.15405,16.18,75.15,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,7.59,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.87,303.1,34.76999999999998,0.42,0.38,0,8,5,0,0,0,0,0,0
405,16.27423,78.39685,16.27,78.4,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,2.49,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.27,302.22,37.049999999999955,0.39,0.36,0,8,5,0,0,0,0,0,0
406,16.27654,80.32413,16.28,80.32,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,4.93,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.8,300.38,37.420000000000016,0.45,0.39,0,8,5,0,0,0,0,0,0
407,16.46479,79.59985,16.46,79.6,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.25,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.28,303.58,33.69999999999999,0.42,0.38,0,8,5,0,0,0,0,0,0
408,16.49307,79.94553,16.49,79.95,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,5.38,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.64,303.86,30.779999999999973,0.43,0.38,0,8,5,0,0,0,0,0,0
409,16.51543,78.36472,16.52,78.36,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.19,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.28,299.48,34.799999999999955,0.39,0.36,0,8,5,0,0,0,0,0,0
410,16.59789,77.40491,16.6,77.4,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,7.02,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.06,302.15,39.910000000000025,0.38,0.36,0,8,5,0,0,0,0,0,0
411,16.8774,79.9932,16.88,79.99,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.15,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.78,301.37,31.409999999999968,0.44,0.38,0,8,5,0,0,0,0,0,0
412,17.07409,78.59189,17.07,78.59,2026-09-05,816,2026-09-05 08:16:00,n,N,VIIRS,D,not_queried,True,3.91,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.67,300.67,34.0,0.4,0.37,0,8,5,0,0,0,0,0,0
413,17.75859,75.82333,17.76,75.82,2026-09-05,816,2026-09-05 08:16:00,l,N,VIIRS,D,not_queried,True,6.23,1,0.0,0.0,0.0,0.0,,,,,0.0,False,339.69,307.83,31.860000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0
414,19.02065,72.89297,19.02,72.89,2026-09-05,818,2026-09-05 08:18:00,l,N,VIIRS,D,not_queried,True,4.9,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.56,298.09,34.47000000000003,0.49,0.4,0,8,5,0,0,0,0,0,0
415,19.09782,82.1674,19.1,82.17,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,ok,True,6.04,0,10.0,1.6350000000000002,2.41,5.0,49.6,,,8.547983480886382,0.085,True,334.75,295.4,39.35000000000002,0.4,0.44,0,8,5,1,0,0,0,0,1
416,19.10191,82.16685,19.1,82.17,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,ok,True,4.75,0,10.0,1.6350000000000002,2.41,5.0,49.6,,,6.044714765711936,0.085,True,333.53,295.65,37.879999999999995,0.4,0.44,0,8,5,1,0,0,0,0,1
417,20.86472,84.9909,20.86,84.99,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,6.34,0,13.0,2.730769230769231,5.16,8.0,,,,3.040446889637897,0.216,True,330.54,293.37,37.170000000000016,0.63,0.54,0,8,5,0,0,0,0,0,0
418,20.96047,85.18738,20.96,85.19,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,3.52,0,9.0,2.0677777777777777,8.4,6.0,,,,0.5988446242304213,0.162,True,333.23,295.0,38.23000000000002,0.33,0.55,0,8,5,0,0,0,0,0,0
419,20.9636,85.16774,20.96,85.17,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,6.38,0,8.0,2.86375,7.94,6.0,,,,1.5432460828946253,0.128,True,331.63,295.36,36.26999999999998,0.32,0.55,0,8,5,0,0,0,0,0,0
420,20.96741,85.15464,20.97,85.15,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,4.32,0,1.0,0.74,0.74,1.0,,,,,1.0,True,333.4,295.34,38.06,0.32,0.55,0,8,5,0,0,0,0,0,0
421,20.96937,85.17357,20.97,85.17,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,4.26,0,23.0,2.6769565217391302,8.43,8.0,,,,0.8022736584185894,0.211,True,345.88,295.24,50.639999999999986,0.33,0.55,0,8,5,0,0,0,0,0,0
422,20.9697,85.17672,20.97,85.18,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,4.26,0,17.0,2.751176470588235,9.11,7.0,,,,0.7085739616405247,0.117,True,330.55,294.23,36.31999999999999,0.33,0.55,0,8,5,0,0,0,0,0,0
423,20.97448,85.17305,20.97,85.17,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,3.48,0,23.0,2.6769565217391302,8.43,8.0,,,,0.4069759536114076,0.211,True,333.03,294.32,38.70999999999998,0.33,0.55,0,8,5,0,0,0,0,0,0
424,21.10671,72.64536,21.11,72.65,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,7.04,0,25.0,6.1408000000000005,42.02,18.0,,,,0.1065761236683403,0.305,True,336.44,281.68,54.75999999999999,0.47,0.4,0,8,5,0,0,0,0,0,0
425,21.7415,83.84051,21.74,83.84,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,5.4,0,14.0,3.3428571428571425,5.71,7.0,,,,1.3924014796105493,0.189,True,331.26,293.72,37.539999999999964,0.55,0.51,0,8,5,0,0,0,0,0,0
426,21.74623,83.83998,21.75,83.84,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,5.4,0,27.0,4.3566666666666665,13.51,8.0,,,,0.3356567956332224,0.216,True,341.98,294.07,47.910000000000025,0.55,0.51,0,8,5,0,0,0,0,0,0
427,21.74681,83.84541,21.75,83.85,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,13.65,0,6.0,3.62,6.71,5.0,,,,6.104606268872803,0.135,True,343.02,293.86,49.15999999999997,0.55,0.51,0,8,5,0,0,0,0,0,0
428,21.75626,83.84433,21.76,83.84,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,not_queried,True,11.19,0,5.0,3.638,10.06,3.0,,,,1.973607295662422,0.111,True,336.65,294.06,42.589999999999975,0.55,0.51,0,8,5,0,0,0,0,0,0
429,21.92067,83.35186,21.92,83.35,2026-09-05,818,2026-09-05 08:18:00,n,N,VIIRS,D,ok,True,7.73,0,10.0,2.214,3.45,5.0,804.4,1012.8,,8.400930866659817,0.122,True,334.17,294.02,40.150000000000034,0.51,0.49,0,8,5,1,0,0,1,0,1
