frp,confidence,historical_count,historical_frp_mean,historical_frp_max,persistence_days,industrial_distance,residential_distance,road_distance,frp_zscore,persistence_ratio,has_baseline,bright_ti4,bright_ti5,brightness_difference,scan,track,is_night,hour,day_of_week,near_industrial,near_agriculture,near_forest,near_residential,near_commercial,osm_queried,label
5.52,1,1.0,19.68,19.68,1.0,,,,,1.0,True,332.04,305.66,26.379999999999995,0.4,0.37,0,8,5,0,0,0,0,0,0,
2.15,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.87,302.41,34.45999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0,
3.71,0,1.0,1.79,1.79,1.0,,,,,1.0,True,342.27,299.85,42.41999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0,
2.46,0,0.0,0.0,0.0,0.0,,,,,0.0,False,331.28,300.66,30.619999999999948,0.4,0.37,0,8,5,0,0,0,0,0,0,
3.32,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.31,302.88,33.43000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0,
4.62,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.57,302.17,38.39999999999998,0.38,0.36,0,8,5,0,0,0,0,0,0,
7.2,0,0.0,0.0,0.0,0.0,,,,,0.0,False,346.22,307.87,38.35000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0,
3.37,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.27,301.01,38.25999999999999,0.4,0.37,0,8,5,0,0,0,0,0,0,
3.04,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.53,301.81,35.71999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0,
4.57,0,1.0,6.1,6.1,1.0,,,,,1.0,True,340.06,303.67,36.389999999999986,0.38,0.36,0,8,5,0,0,0,0,0,0,
3.23,0,0.0,0.0,0.0,0.0,,,,,0.0,False,345.83,302.17,43.65999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0,
1.79,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.91,302.15,38.76000000000005,0.4,0.37,0,8,5,0,0,0,0,0,0,
1.4,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.53,301.82,31.70999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0,
1.08,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.11,302.01,32.10000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0,
1.47,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.34,301.23,32.10999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0,
5.38,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.24,297.29,32.94999999999999,0.4,0.37,0,8,5,0,0,0,0,0,0,
2.0,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.14,299.9,32.24000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0,
1.74,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.28,301.89,31.389999999999986,0.38,0.36,0,8,5,0,0,0,0,0,0,
4.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.75,297.91,43.839999999999975,0.4,0.37,0,8,5,0,0,0,0,0,0,
3.52,0,1.0,4.4,4.4,1.0,,,,,1.0,True,340.77,299.6,41.16999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0,
5.35,0,0.0,0.0,0.0,0.0,,,,,0.0,False,346.01,303.01,43.0,0.39,0.36,0,8,5,0,0,0,0,0,0,
6.82,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.49,306.21,35.28000000000003,0.39,0.36,0,8,5,0,0,0,0,0,0,
10.43,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.12,304.36,35.75999999999999,0.38,0.36,0,8,5,0,0,0,0,0,0,
2.98,0,0.0,0.0,0.0,0.0,,,,,0.0,False,346.57,300.54,46.02999999999997,0.39,0.36,0,8,5,0,0,0,0,0,0,
2.98,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.25,301.85,30.399999999999977,0.39,0.36,0,8,5,0,0,0,0,0,0,
4.71,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.88,304.07,37.81,0.38,0.36,0,8,5,0,0,0,0,0,0,
2.99,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.54,304.22,34.31999999999999,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.75,1,1.0,0.93,0.93,1.0,,,,,1.0,True,339.03,308.06,30.96999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0,
4.83,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.16,307.93,33.23000000000002,0.39,0.36,0,8,5,0,0,0,0,0,0,
7.94,1,0.0,0.0,0.0,0.0,,,,,0.0,False,345.45,309.27,36.18000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0,
4.68,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.67,304.46,34.210000000000036,0.38,0.36,0,8,5,0,0,0,0,0,0,
1.41,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.47,290.73,44.74000000000001,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.95,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.58,301.35,34.22999999999996,0.39,0.36,0,8,5,0,0,0,0,0,0,
2.96,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.2,299.24,30.95999999999998,0.38,0.36,0,8,5,0,0,0,0,0,0,
1.26,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.36,303.29,30.069999999999993,0.38,0.36,0,8,5,0,0,0,0,0,0,
4.31,0,0.0,0.0,0.0,0.0,,,,,0.0,False,331.4,301.09,30.310000000000002,0.38,0.36,0,8,5,0,0,0,0,0,0,
7.02,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.43,303.7,32.73000000000002,0.38,0.36,0,8,5,0,0,0,0,0,0,
3.38,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.07,300.9,37.170000000000016,0.39,0.36,0,8,5,0,0,0,0,0,0,
4.06,1,1.0,3.64,3.64,1.0,,,,,1.0,True,332.32,304.04,28.279999999999973,0.41,0.37,0,8,5,0,0,0,0,0,0,
5.26,1,0.0,0.0,0.0,0.0,,,,,0.0,False,334.31,305.24,29.069999999999993,0.41,0.37,0,8,5,0,0,0,0,0,0,
4.58,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.34,302.97,29.369999999999948,0.41,0.37,0,8,5,0,0,0,0,0,0,
2.67,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.17,302.1,28.069999999999993,0.41,0.37,0,8,5,0,0,0,0,0,0,
1.57,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.58,298.93,31.649999999999977,0.41,0.37,0,8,5,0,0,0,0,0,0,
4.73,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.18,305.77,29.410000000000025,0.41,0.37,0,8,5,0,0,0,0,0,0,
1.48,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.42,301.2,35.22000000000003,0.39,0.36,0,8,5,0,0,0,0,0,0,
4.15,1,0.0,0.0,0.0,0.0,,,,,0.0,False,331.23,302.64,28.590000000000032,0.41,0.37,0,8,5,0,0,0,0,0,0,
2.46,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.97,302.74,28.230000000000018,0.41,0.37,0,8,5,0,0,0,0,0,0,
3.12,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.98,306.22,27.75999999999999,0.38,0.36,0,8,5,0,0,0,0,0,0,
8.42,0,0.0,0.0,0.0,0.0,,,,,0.0,False,347.76,311.54,36.21999999999997,0.39,0.36,0,8,5,0,0,0,0,0,0,
7.01,0,0.0,0.0,0.0,0.0,,,,,0.0,False,345.01,307.45,37.56,0.39,0.36,0,8,5,0,0,0,0,0,0,
5.97,1,0.0,0.0,0.0,0.0,,,,,0.0,False,339.2,310.21,28.99000000000001,0.39,0.36,0,8,5,0,0,0,0,0,0,
5.39,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.09,302.05,37.039999999999964,0.4,0.37,0,8,5,0,0,0,0,0,0,
9.3,0,0.0,0.0,0.0,0.0,,,,,0.0,False,348.93,307.57,41.360000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0,
9.37,0,0.0,0.0,0.0,0.0,,,,,0.0,False,351.03,305.22,45.809999999999945,0.39,0.36,0,8,5,0,0,0,0,0,0,
5.56,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.22,307.13,31.090000000000032,0.39,0.36,0,8,5,0,0,0,0,0,0,
4.51,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.72,307.25,34.47000000000003,0.39,0.37,0,8,5,0,0,0,0,0,0,
12.86,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.49,302.56,39.93000000000001,0.42,0.37,0,8,5,0,0,0,0,0,0,
6.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.81,299.7,33.110000000000014,0.42,0.37,0,8,5,0,0,0,0,0,0,
6.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.23,299.73,34.5,0.42,0.37,0,8,5,0,0,0,0,0,0,
2.28,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.14,301.11,32.02999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0,
3.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.69,305.53,32.160000000000025,0.41,0.37,0,8,5,0,0,0,0,0,0,
3.54,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.44,306.16,35.27999999999997,0.39,0.37,0,8,5,0,0,0,0,0,0,
6.04,0,0.0,0.0,0.0,0.0,,,,,0.0,False,349.33,309.32,40.00999999999999,0.41,0.37,0,8,5,0,0,0,0,0,0,
6.04,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.92,306.41,31.50999999999999,0.41,0.37,0,8,5,0,0,0,0,0,0,
25.68,0,0.0,0.0,0.0,0.0,,920.5,,,0.0,False,353.09,310.85,42.23999999999995,0.41,0.37,0,8,5,0,0,0,1,0,1,
9.19,0,0.0,0.0,0.0,0.0,,,,,0.0,False,349.38,308.74,40.639999999999986,0.4,0.37,0,8,5,0,0,0,0,0,0,
2.89,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.16,295.4,37.76000000000005,0.43,0.38,0,8,5,0,0,0,0,0,0,
3.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.92,305.06,32.860000000000014,0.39,0.36,0,8,5,0,0,0,0,0,0,
7.62,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.72,303.89,33.83000000000004,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.6,1,0.0,0.0,0.0,0.0,,,,,0.0,False,337.1,307.74,29.360000000000014,0.39,0.36,0,8,5,0,0,0,0,0,0,
5.59,1,10.0,1.606,5.97,7.0,252.1,,,2.5215279657193648,0.438,True,330.07,304.76,25.310000000000002,0.4,0.37,0,8,5,1,0,0,0,0,1,
5.73,1,8.0,1.7925,4.86,6.0,,,,3.0948000303941727,0.107,True,335.32,305.84,29.480000000000018,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.25,1,8.0,1.7925,4.86,6.0,,,,1.1455672493459064,0.107,True,335.27,306.58,28.689999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.25,1,29.0,2.530689655172414,8.44,16.0,,,,0.4297956394440722,0.276,True,333.69,301.98,31.70999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0,
5.01,1,1.0,2.2,2.2,1.0,,,,,1.0,True,331.27,305.6,25.66999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0,
8.29,0,1.0,0.8,0.8,1.0,,,,,1.0,True,338.75,306.89,31.860000000000014,0.39,0.36,0,8,5,0,0,0,0,0,0,
6.1,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.46,298.97,41.48999999999995,0.43,0.38,0,8,5,0,0,0,0,0,0,
5.98,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.13,305.39,36.74000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0,
3.47,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.43,303.03,35.400000000000034,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.19,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.99,303.61,29.379999999999995,0.4,0.37,0,8,5,0,0,0,0,0,0,
6.08,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.85,302.66,36.19,0.41,0.37,0,8,5,0,0,0,0,0,0,
9.8,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.2,305.37,34.829999999999984,0.41,0.37,0,8,5,0,0,0,0,0,0,
2.24,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.62,297.99,32.629999999999995,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.85,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.76,302.36,32.39999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0,
7.59,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.87,303.1,34.76999999999998,0.42,0.38,0,8,5,0,0,0,0,0,0,
2.49,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.27,302.22,37.049999999999955,0.39,0.36,0,8,5,0,0,0,0,0,0,
4.93,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.8,300.38,37.420000000000016,0.45,0.39,0,8,5,0,0,0,0,0,0,
3.25,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.28,303.58,33.69999999999999,0.42,0.38,0,8,5,0,0,0,0,0,0,
5.38,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.64,303.86,30.779999999999973,0.43,0.38,0,8,5,0,0,0,0,0,0,
3.19,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.28,299.48,34.799999999999955,0.39,0.36,0,8,5,0,0,0,0,0,0,
7.02,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.06,302.15,39.910000000000025,0.38,0.36,0,8,5,0,0,0,0,0,0,
3.15,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.78,301.37,31.409999999999968,0.44,0.38,0,8,5,0,0,0,0,0,0,
3.91,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.67,300.67,34.0,0.4,0.37,0,8,5,0,0,0,0,0,0,
6.23,1,0.0,0.0,0.0,0.0,,,,,0.0,False,339.69,307.83,31.860000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0,
4.9,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.56,298.09,34.47000000000003,0.49,0.4,0,8,5,0,0,0,0,0,0,
6.04,0,10.0,1.6350000000000002,2.41,5.0,49.6,,,8.547983480886382,0.085,True,334.75,295.4,39.35000000000002,0.4,0.44,0,8,5,1,0,0,0,0,1,
4.75,0,10.0,1.6350000000000002,2.41,5.0,49.6,,,6.044714765711936,0.085,True,333.53,295.65,37.879999999999995,0.4,0.44,0,8,5,1,0,0,0,0,1,
6.34,0,13.0,2.730769230769231,5.16,8.0,,,,3.040446889637897,0.216,True,330.54,293.37,37.170000000000016,0.63,0.54,0,8,5,0,0,0,0,0,0,
3.52,0,9.0,2.0677777777777777,8.4,6.0,,,,0.5988446242304213,0.162,True,333.23,295.0,38.23000000000002,0.33,0.55,0,8,5,0,0,0,0,0,0,
6.38,0,8.0,2.86375,7.94,6.0,,,,1.5432460828946253,0.128,True,331.63,295.36,36.26999999999998,0.32,0.55,0,8,5,0,0,0,0,0,0,
4.32,0,1.0,0.74,0.74,1.0,,,,,1.0,True,333.4,295.34,38.06,0.32,0.55,0,8,5,0,0,0,0,0,0,
4.26,0,23.0,2.6769565217391302,8.43,8.0,,,,0.8022736584185894,0.211,True,345.88,295.24,50.639999999999986,0.33,0.55,0,8,5,0,0,0,0,0,0,
4.26,0,17.0,2.751176470588235,9.11,7.0,,,,0.7085739616405247,0.117,True,330.55,294.23,36.31999999999999,0.33,0.55,0,8,5,0,0,0,0,0,0,
3.48,0,23.0,2.6769565217391302,8.43,8.0,,,,0.4069759536114076,0.211,True,333.03,294.32,38.70999999999998,0.33,0.55,0,8,5,0,0,0,0,0,0,
7.04,0,25.0,6.1408000000000005,42.02,18.0,,,,0.1065761236683403,0.305,True,336.44,281.68,54.75999999999999,0.47,0.4,0,8,5,0,0,0,0,0,0,
5.4,0,14.0,3.3428571428571425,5.71,7.0,,,,1.3924014796105493,0.189,True,331.26,293.72,37.539999999999964,0.55,0.51,0,8,5,0,0,0,0,0,0,
5.4,0,27.0,4.3566666666666665,13.51,8.0,,,,0.3356567956332224,0.216,True,341.98,294.07,47.910000000000025,0.55,0.51,0,8,5,0,0,0,0,0,0,
13.65,0,6.0,3.62,6.71,5.0,,,,6.104606268872803,0.135,True,343.02,293.86,49.15999999999997,0.55,0.51,0,8,5,0,0,0,0,0,0,
11.19,0,5.0,3.638,10.06,3.0,,,,1.973607295662422,0.111,True,336.65,294.06,42.589999999999975,0.55,0.51,0,8,5,0,0,0,0,0,0,
7.73,0,10.0,2.214,3.45,5.0,804.4,1012.8,,8.400930866659817,0.122,True,334.17,294.02,40.150000000000034,0.51,0.49,0,8,5,1,0,0,1,0,1,
6.49,0,30.0,2.945,7.49,13.0,,,,1.8078497046831024,0.361,True,333.8,290.72,43.079999999999984,0.46,0.64,0,8,5,0,0,0,0,0,0,
2.4,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.61,298.65,39.960000000000036,0.44,0.46,0,8,5,0,0,0,0,0,0,
8.81,0,15.0,2.926,8.3,9.0,,,,2.58269052634663,0.155,True,331.16,291.17,39.99000000000001,0.42,0.61,0,8,5,0,0,0,0,0,0,
5.0,0,24.0,2.7245833333333334,8.89,10.0,,,,0.8889649946955007,0.294,True,328.02,290.43,37.589999999999975,0.42,0.61,0,8,5,0,0,0,0,0,0,
3.33,0,21.0,2.818095238095238,6.64,13.0,,,,0.3484743979972211,0.325,True,333.13,290.42,42.70999999999998,0.42,0.61,0,8,5,0,0,0,0,0,0,
4.62,0,38.0,2.205,7.66,16.0,,,,1.6473419993846177,0.356,True,331.56,290.06,41.5,0.42,0.61,0,8,5,0,0,0,0,0,0,
4.93,0,38.0,2.205,7.66,16.0,,,,1.858802048995065,0.356,True,328.16,289.56,38.60000000000002,0.42,0.61,0,8,5,0,0,0,0,0,0,
4.76,0,12.0,1.7916666666666667,5.5,10.0,,,,2.3205581948192533,0.256,True,333.73,292.06,41.670000000000016,0.37,0.58,0,8,5,0,0,0,0,0,0,
4.34,0,0.0,0.0,0.0,0.0,,,,,0.0,False,345.47,300.17,45.30000000000001,0.41,0.45,0,8,5,0,0,0,0,0,0,
2.55,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.72,301.07,34.650000000000034,0.38,0.36,0,8,5,0,0,0,0,0,0,
8.31,1,0.0,0.0,0.0,0.0,,,,,0.0,False,332.22,305.13,27.090000000000032,0.38,0.36,0,8,5,0,0,0,0,0,0,
5.02,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.49,300.9,29.590000000000032,0.38,0.36,0,8,5,0,0,0,0,0,0,
4.89,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.57,303.89,26.680000000000007,0.38,0.36,0,8,5,0,0,0,0,0,0,
4.59,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.64,295.18,40.45999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0,
4.36,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.17,298.88,41.29000000000002,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.05,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.65,297.0,38.64999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0,
3.05,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.02,296.12,42.89999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0,
1.12,0,0.0,0.0,0.0,0.0,,,,,0.0,False,301.43,288.7,12.730000000000018,0.54,0.42,1,19,5,0,0,0,0,0,0,
3.35,0,3.0,1.2966666666666666,1.6,3.0,,,,7.704214394936122,0.167,True,311.4,285.76,25.639999999999986,0.73,0.76,1,19,5,0,0,0,0,0,0,
4.57,0,30.0,2.945,7.49,13.0,,,,0.8287040254189117,0.361,True,315.33,285.35,29.97999999999996,0.7,0.75,1,19,5,0,0,0,0,0,0,
3.53,0,30.0,2.945,7.49,13.0,,,,0.2983334491508081,0.361,True,312.79,285.85,26.939999999999998,0.7,0.75,1,19,5,0,0,0,0,0,0,
3.82,0,4.0,1.34,2.3,3.0,,,,3.347482017233649,0.107,True,311.64,285.12,26.519999999999982,0.72,0.76,1,19,5,0,0,0,0,0,0,
4.18,0,14.0,3.362142857142857,6.46,6.0,,,,0.4532139461392006,0.286,True,305.77,285.16,20.609999999999957,0.72,0.76,1,19,5,0,0,0,0,0,0,
1.33,0,9.0,1.7433333333333332,3.56,7.0,,,,-0.3965067568773895,0.2,True,303.11,285.37,17.74000000000001,0.77,0.77,1,19,5,0,0,0,0,0,0,
1.48,0,9.0,1.6822222222222225,4.59,7.0,,,,-0.1343492965718177,0.171,True,306.2,285.59,20.610000000000014,0.73,0.76,1,19,5,0,0,0,0,0,0,
2.7,0,16.0,1.42125,3.42,8.0,,,,1.392163795344654,0.211,True,306.73,285.17,21.560000000000002,0.73,0.76,1,19,5,0,0,0,0,0,0,
4.15,0,16.0,1.42125,3.42,8.0,,,,2.970765948423636,0.211,True,309.44,285.14,24.30000000000001,0.74,0.76,1,19,5,0,0,0,0,0,0,
2.7,0,2.0,1.11,1.59,1.0,,,,2.3422912126804385,1.0,True,308.23,285.22,23.00999999999999,0.73,0.76,1,19,5,0,0,0,0,0,0,
4.09,0,1.0,0.63,0.63,1.0,,,,,1.0,True,302.82,285.1,17.71999999999997,0.74,0.76,1,19,5,0,0,0,0,0,0,
2.34,0,0.0,0.0,0.0,0.0,,,,,0.0,False,307.5,289.41,18.089999999999975,0.57,0.43,1,19,5,0,0,0,0,0,0,
2.34,0,0.0,0.0,0.0,0.0,,,,,0.0,False,308.39,289.6,18.789999999999964,0.57,0.43,1,19,5,0,0,0,0,0,0,
2.13,0,0.0,0.0,0.0,0.0,,,,,0.0,False,306.04,289.54,16.5,0.57,0.43,1,19,5,0,0,0,0,0,0,
2.13,0,0.0,0.0,0.0,0.0,,,,,0.0,False,308.77,289.73,19.039999999999964,0.57,0.43,1,19,5,0,0,0,0,0,0,
0.88,0,6.0,3.301666666666667,5.5,5.0,,,,-1.3761298675677285,0.152,True,312.67,292.14,20.53000000000003,0.39,0.36,1,20,5,0,0,0,0,0,0,
0.57,0,4.0,0.675,1.01,4.0,,,,-0.3714632972805435,0.167,True,306.11,290.29,15.819999999999993,0.4,0.37,1,20,5,0,0,0,0,0,0,
1.04,0,6.0,1.4216666666666666,2.73,5.0,,,,-0.4568265492373693,0.417,True,308.97,293.28,15.690000000000055,0.5,0.41,1,20,5,0,0,0,0,0,0,
0.92,0,5.0,3.132,4.06,4.0,,,,-1.9314763085324969,0.182,True,307.41,293.36,14.050000000000011,0.5,0.41,1,20,5,0,0,0,0,0,0,
0.8,0,11.0,1.3436363636363635,3.45,11.0,315.2,,,-0.5315620655900996,0.458,True,305.9,289.53,16.370000000000005,0.5,0.49,1,20,5,1,0,0,0,0,1,
0.66,0,1.0,0.73,0.73,1.0,,,,,1.0,True,303.68,291.08,12.600000000000023,0.45,0.47,1,20,5,0,0,0,0,0,0,
1.37,0,7.0,1.4728571428571429,2.19,5.0,,,,-0.2331505648085081,0.122,True,303.76,290.62,13.139999999999986,0.37,0.58,1,20,5,0,0,0,0,0,0,
2.21,0,6.0,1.295,2.54,6.0,,,,1.1722775651228103,0.143,True,309.76,294.41,15.349999999999966,0.49,0.4,1,20,5,0,0,0,0,0,0,
2.19,0,3.0,1.5633333333333337,1.61,3.0,233.7,,,13.89735989394596,0.333,True,305.47,292.31,13.160000000000025,0.43,0.38,1,20,5,1,0,0,0,0,1,
1.14,0,4.0,0.7075,1.0,4.0,,,,1.4144892812989804,0.091,True,307.17,291.66,15.509999999999991,0.43,0.38,1,20,5,0,0,0,0,0,0,
0.73,0,11.0,0.9936363636363637,1.71,8.0,,,,-0.5684069929041503,0.151,True,305.39,292.09,13.300000000000011,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.64,0,10.0,1.606,5.97,7.0,252.1,,,0.0215190639644725,0.438,True,314.2,292.21,21.99000000000001,0.41,0.37,1,20,5,1,0,0,0,0,1,
0.73,0,11.0,0.9936363636363637,1.71,8.0,,,,-0.5684069929041503,0.151,True,306.65,292.39,14.259999999999991,0.42,0.38,1,20,5,0,0,0,0,0,0,
0.76,0,10.0,1.606,5.97,7.0,252.1,,,-0.5354449445277566,0.438,True,305.11,291.53,13.580000000000041,0.41,0.37,1,20,5,1,0,0,0,0,1,
2.3,0,13.0,1.576153846153846,3.3,9.0,,,,0.8123234818590885,0.17,True,319.54,292.3,27.24000000000001,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.17,0,0.0,0.0,0.0,0.0,,,,,0.0,False,305.76,292.15,13.610000000000014,0.42,0.38,1,20,5,0,0,0,0,0,0,
2.58,0,2.0,0.8049999999999999,0.82,2.0,596.0,,,83.67430244040852,0.4,True,305.64,291.85,13.789999999999964,0.43,0.38,1,20,5,1,0,0,0,0,1,
1.51,0,29.0,2.530689655172414,8.44,16.0,,,,-0.6098730070730843,0.276,True,312.27,293.05,19.21999999999997,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.16,0,19.0,1.9936842105263155,3.51,15.0,,,,-0.9581788737748944,0.254,True,306.33,291.78,14.550000000000011,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.48,0,17.0,1.2576470588235291,2.62,13.0,,,,0.3424386142656939,0.224,True,306.89,292.02,14.870000000000005,0.44,0.38,1,20,5,0,0,0,0,0,0,
1.51,0,29.0,2.530689655172414,8.44,16.0,,,,-0.6098730070730843,0.276,True,308.24,292.41,15.829999999999984,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.51,0,29.0,2.530689655172414,8.44,16.0,,,,-0.6098730070730843,0.276,True,318.32,293.73,24.589999999999975,0.42,0.38,1,20,5,0,0,0,0,0,0,
2.25,0,19.0,1.9936842105263155,3.51,15.0,,,,0.2945916108133675,0.254,True,308.7,293.14,15.560000000000002,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.47,0,17.0,1.2576470588235291,2.62,13.0,,,,0.3270379358463373,0.224,True,307.02,291.83,15.189999999999998,0.44,0.38,1,20,5,0,0,0,0,0,0,
1.48,0,29.0,2.530689655172414,8.44,16.0,,,,-0.6277983285647595,0.276,True,307.28,292.43,14.849999999999966,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.48,0,31.0,2.076129032258065,5.17,16.0,,,,-0.5918541643127668,0.276,True,318.33,292.33,26.0,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.48,0,31.0,2.076129032258065,5.17,16.0,,,,-0.5918541643127668,0.276,True,309.32,291.73,17.589999999999975,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.39,0,1.0,2.2,2.2,1.0,,,,,1.0,True,313.8,292.18,21.620000000000005,0.41,0.37,1,20,5,0,0,0,0,0,0,
1.58,0,0.0,0.0,0.0,0.0,,,,,0.0,False,306.13,292.46,13.670000000000016,0.42,0.38,1,20,5,0,0,0,0,0,0,
1.06,0,4.0,1.1,1.96,4.0,,,,-0.0697580106415156,0.333,True,308.86,291.56,17.30000000000001,0.43,0.38,1,20,5,0,0,0,0,0,0,
1.06,0,4.0,1.1,1.96,4.0,,,,-0.0697580106415156,0.333,True,305.38,291.57,13.810000000000002,0.43,0.38,1,20,5,0,0,0,0,0,0,
0.72,0,2.0,0.605,0.69,2.0,,,,0.9566738804288588,0.2,True,303.55,291.33,12.220000000000027,0.41,0.37,1,20,5,0,0,0,0,0,0,
